"Time","Events","ExG97","ExG98","ExG99","ExG100","ExG101","ExG102","ExG103","ExG104","ExG105","ExG106","ExG107","ExG108","ExG109","ExG110","ExG111","ExG112"
0:18:06.969,,2.771,2.334,-3.472,0.827,2.678,-0.380,-1.019,-1.084,0.740,-0.126,-0.192,-1.142,0.453,-2.150,-1.441,1.101
0:18:06.970,,3.264,1.537,-2.928,0.356,1.718,-0.064,-1.331,0.396,0.366,-0.771,1.403,-3.162,1.536,-1.801,-1.316,0.909
0:18:06.970,,4.876,1.457,-2.394,-0.866,-2.881,1.194,-0.643,-1.844,-0.886,0.004,1.247,-1.002,1.031,-0.339,0.394,0.552
0:18:06.971,,3.516,-0.612,-5.549,1.927,-2.495,1.403,-2.345,-1.076,0.665,0.005,0.762,-1.063,2.236,-0.876,2.959,0.656
0:18:06.971,,4.000,-0.314,-3.865,0.654,-1.947,0.471,-0.297,0.180,0.460,0.940,-0.081,0.223,0.509,-0.518,0.048,-0.464
0:18:06.972,,3.804,0.916,-2.079,1.632,0.514,0.449,0.671,0.487,-0.310,0.632,-0.014,-1.375,0.433,-1.150,-2.244,-2.270
0:18:06.972,,2.597,1.557,0.578,1.000,-0.733,-1.486,0.015,0.045,-0.421,0.600,-0.963,-2.258,-0.807,0.997,-0.855,0.095
0:18:06.973,,4.560,0.130,-0.815,-0.299,-0.683,-1.276,-1.783,1.265,1.644,-1.595,-1.080,-1.450,-0.363,1.780,-1.210,1.270
0:18:06.973,,1.218,0.113,-0.565,-0.655,-1.171,0.471,1.673,0.433,1.281,-0.458,-1.310,-0.879,-3.054,1.628,-0.187,1.542
0:18:06.974,,0.318,-0.537,-0.691,-0.618,-2.197,-0.705,2.240,0.978,1.908,1.222,0.095,0.176,-2.373,0.333,-0.425,0.183
0:18:06.974,,1.476,-0.993,-0.183,1.068,-1.823,0.623,1.555,-0.063,1.643,1.263,0.632,-1.431,-0.760,-0.977,-1.869,-0.121
0:18:06.975,,3.441,-0.135,-1.193,-2.390,-0.206,-0.968,2.227,0.113,1.125,0.242,3.291,-1.718,0.150,-1.348,0.126,-2.665
0:18:06.975,,3.617,-1.266,-1.357,-0.164,1.200,-2.168,-0.255,1.546,0.967,-0.185,1.343,-0.389,2.347,-0.339,0.332,-5.237
0:18:06.976,,3.113,0.828,-2.736,2.118,-0.319,-2.466,-1.261,1.022,1.561,2.420,1.914,0.380,0.117,-0.216,-2.882,-3.536
0:18:06.976,,2.848,-0.802,-3.264,2.602,-1.059,-2.714,0.141,-1.820,2.393,3.199,0.847,-0.158,1.305,-0.306,-4.050,0.826
0:18:06.977,,1.240,-0.903,-2.037,0.304,0.367,-0.046,-1.228,-0.569,2.294,2.155,-0.382,0.537,0.335,-0.268,-2.404,0.472
0:18:06.977,,3.615,-0.950,0.440,2.164,1.288,0.603,-0.183,-0.309,-0.106,0.550,0.713,-0.655,-0.637,-3.030,-2.363,-1.258
0:18:06.978,,3.924,-1.707,0.726,2.526,-0.561,-1.238,-0.539,-1.105,1.234,0.291,-0.907,-0.010,0.613,-1.588,-2.922,1.183
0:18:06.978,,2.345,-1.845,-1.781,3.081,-1.768,-3.054,-0.743,-0.718,4.932,2.397,0.508,-2.769,-0.777,-0.950,0.980,0.119
0:18:06.979,,1.679,-0.641,-2.251,2.014,-0.649,-1.773,-0.612,1.446,1.658,0.450,-1.024,0.179,0.492,-0.571,1.128,-1.479
0:18:06.979,,2.366,-1.334,-0.473,0.650,0.509,-1.375,-0.368,0.805,1.581,-0.161,-0.367,0.511,-1.998,0.296,0.031,-0.761
0:18:06.979,,2.278,-3.129,1.236,3.988,1.107,-0.382,0.113,0.106,1.005,-0.558,1.748,1.294,-2.648,-3.278,-0.377,-2.458
0:18:06.980,,0.406,-1.505,0.580,1.779,-0.122,0.405,1.084,2.129,0.270,0.070,1.283,-1.412,-1.870,-1.594,0.245,-1.851
0:18:06.980,,2.537,0.160,-1.847,2.478,-0.939,-1.238,1.284,1.564,1.028,1.065,0.120,-1.664,-3.056,-1.115,0.878,-1.227
0:18:06.981,,1.999,0.842,-0.797,2.608,-0.320,-1.208,-0.173,2.021,0.506,1.011,-1.245,-1.168,-3.532,-1.214,1.289,-0.585
0:18:06.981,,0.557,-0.410,-0.540,1.995,0.891,0.682,0.770,0.521,0.263,-0.857,0.242,0.793,-1.615,-1.234,-1.025,-0.896
0:18:06.982,,-0.272,-0.964,-2.281,2.845,-0.577,-0.239,2.763,1.935,2.524,-0.797,0.149,-0.740,-1.465,-0.758,0.261,-2.245
0:18:06.982,,0.531,-1.574,-1.954,2.189,0.649,-0.750,1.413,1.977,-0.610,1.371,-0.556,-0.839,0.046,-0.459,-0.573,-0.915
0:18:06.983,,2.814,-1.981,-1.475,0.328,0.516,-0.071,-0.492,0.391,1.494,-1.257,0.329,0.643,1.898,-1.011,-0.135,-2.087
0:18:06.983,,5.897,-2.895,-2.278,-0.429,0.546,1.407,0.542,0.070,1.138,-0.319,-0.644,-0.890,-1.133,0.966,0.076,-2.011
0:18:06.984,,4.029,-0.574,-3.711,0.791,0.395,0.532,2.359,0.411,0.170,-0.642,-1.026,-1.342,-0.353,-0.265,-1.107,0.261
0:18:06.984,,3.132,1.078,-3.108,1.537,-0.405,-1.189,1.658,0.908,1.788,-0.298,0.228,-0.881,-0.682,-0.721,-1.435,-1.566
0:18:06.985,,1.930,0.713,-0.729,1.731,1.322,-1.471,-0.632,1.941,-0.435,-0.376,-0.573,1.171,-2.276,0.163,-2.446,0.097
0:18:06.985,,3.418,0.183,-2.659,2.489,2.535,1.416,1.460,1.932,-0.914,-0.539,-1.392,-1.643,-2.911,0.403,-1.247,-2.415
0:18:06.986,,3.489,0.392,-3.434,4.101,0.697,0.927,2.192,2.658,-0.858,0.252,-0.623,-0.839,-1.258,-1.401,-1.362,-4.840
0:18:06.986,,4.395,1.036,-3.795,4.719,0.135,-1.826,1.159,2.631,-0.814,-2.100,-2.373,0.004,0.078,-2.445,-0.664,-0.082
0:18:06.987,,2.677,0.661,-2.682,2.179,0.344,-1.336,2.405,2.333,-0.907,-1.959,-1.788,2.065,0.578,-0.755,-1.396,-2.399
0:18:06.987,,-0.488,0.472,-0.922,2.903,-0.320,0.068,2.307,1.742,-0.511,-1.947,-3.326,0.143,0.567,1.945,-0.283,-2.349
0:18:06.988,,0.336,1.470,-0.867,2.988,-0.595,0.588,2.883,4.658,-1.363,-4.033,-3.198,-0.934,0.669,1.024,-0.446,-3.317
0:18:06.988,,3.033,1.575,-4.020,3.569,0.702,0.425,1.686,1.391,-2.161,-3.501,-1.076,-1.007,-0.196,1.072,-0.407,-1.037
0:18:06.989,,1.996,0.004,-2.958,4.955,1.641,-0.853,0.427,0.132,-1.353,-2.373,-0.643,-0.335,0.298,-1.320,-0.393,0.728
0:18:06.989,,2.759,0.970,-5.375,2.902,-0.132,-0.342,1.106,-0.779,-1.668,-1.148,-1.183,0.436,0.226,0.004,2.221,0.004
0:18:06.990,,2.442,1.666,-2.524,2.964,1.254,-0.734,-0.102,-0.389,-1.193,0.249,-1.463,-0.341,-0.055,-1.382,1.271,-1.627
0:18:06.990,,4.925,-0.442,-2.169,1.164,-0.233,0.596,-0.307,-1.007,-0.116,-0.426,-2.828,1.250,-1.308,-0.486,0.784,0.591
0:18:06.991,,3.688,-0.065,-1.003,0.862,0.438,-0.467,-0.834,0.321,-0.201,-2.825,-0.580,1.813,-1.888,-0.262,1.606,-0.516
0:18:06.991,,5.124,2.011,-0.071,0.092,2.122,-0.875,0.628,-0.615,-1.610,-0.964,-0.921,0.493,-1.911,-1.162,-0.001,-2.235
0:18:06.992,,4.548,0.755,-0.401,1.704,4.092,0.526,0.744,-1.099,-3.481,-1.022,-1.046,0.556,-1.789,-0.336,-2.012,-1.823
0:18:06.992,,2.130,0.421,-0.336,1.235,1.224,-0.361,0.405,-0.153,-1.628,-0.434,-0.851,0.849,0.020,-1.139,0.744,-2.075
0:18:06.993,,4.442,1.550,-0.783,1.382,2.147,0.850,-2.105,0.829,-1.260,1.288,-1.277,1.773,0.458,-2.928,-4.000,-2.333
0:18:06.993,,1.765,1.114,-2.090,1.196,1.719,-0.004,0.376,0.237,1.123,-0.423,-0.597,0.913,-0.046,-0.731,-1.684,-2.787
0:18:06.994,,4.536,0.161,-1.748,0.813,0.749,0.043,1.685,1.870,-1.438,-1.185,0.863,-0.495,-1.087,-1.325,-2.789,-0.738
0:18:06.994,,4.683,3.464,-1.462,3.170,2.333,0.112,0.522,-0.253,-0.509,-1.746,-0.525,-0.409,-2.055,-0.429,-4.051,-2.920
0:18:06.995,,4.912,2.271,-0.437,0.226,0.263,-0.671,0.233,1.240,0.279,-2.096,-2.409,0.542,0.324,-0.938,-2.308,-1.404
0:18:06.995,,2.825,3.785,-0.531,-1.002,0.145,-1.078,-0.756,0.218,0.205,-0.674,-1.676,-0.383,0.201,1.770,-2.741,-0.427
0:18:06.996,,1.799,2.860,-4.006,0.264,0.968,-0.810,-0.523,0.556,1.352,0.464,-1.527,-2.777,0.547,1.501,-0.165,-0.422
0:18:06.996,,2.722,1.035,-0.035,2.099,2.474,-0.298,-2.249,0.760,0.395,-1.198,-0.762,-0.220,-1.273,0.238,-1.523,-2.229
0:18:06.997,,0.831,-0.454,1.965,0.710,1.110,-1.729,-0.868,0.815,-0.425,-1.868,-0.195,1.517,0.450,-0.149,-0.435,-1.294
0:18:06.997,,1.215,-0.253,-0.705,0.712,-0.514,-0.911,0.240,0.437,0.588,-1.708,0.992,0.072,1.501,-1.437,0.085,-0.280
0:18:06.998,,1.078,2.603,0.691,-0.465,-0.997,0.190,-1.146,1.972,-0.250,-2.128,2.599,0.634,-1.709,-1.726,-0.982,-0.311
0:18:06.998,,1.245,0.004,0.751,3.441,0.506,0.285,-2.281,0.335,2.644,-0.300,0.709,-0.396,-2.705,-2.352,-1.733,-0.269
0:18:06.999,,3.632,-1.780,-1.988,2.600,0.797,-0.025,-1.875,0.183,0.573,-0.379,0.093,1.779,-1.125,-2.007,0.562,-1.093
0:18:06.999,,2.172,-1.061,-1.613,3.286,-0.046,0.608,-0.833,0.341,0.429,-1.239,-0.278,3.187,-0.137,-0.420,-1.391,-2.952
0:18:07.000,,2.520,-0.199,-1.294,4.311,0.683,2.030,2.418,2.583,-2.991,-1.429,-0.558,-0.498,-1.908,-1.476,-1.048,-3.257
0:18:07.000,,3.143,-0.001,-1.974,1.274,-0.086,-0.753,0.556,1.351,-1.002,-0.342,-0.266,1.986,-3.157,0.696,-1.530,0.020
0:18:07.000,,1.788,-1.148,-1.692,1.457,-1.802,-0.840,-0.717,0.237,0.120,1.757,-1.554,3.180,0.023,0.128,-0.589,-0.377
0:18:07.001,,1.166,0.040,-0.084,1.968,-0.960,0.677,0.657,0.605,0.405,0.101,0.048,1.289,-2.317,-0.701,-1.703,-1.183
0:18:07.001,,0.849,-0.639,0.332,0.591,0.092,-0.447,0.190,-1.318,1.682,3.016,0.442,1.167,-2.424,-0.446,-0.973,-2.087
0:18:07.002,,2.324,1.033,0.596,0.392,-2.057,0.195,0.436,1.133,2.337,-0.697,0.991,1.025,-1.185,-2.428,-1.949,-2.101
0:18:07.002,,1.099,1.810,-0.957,1.665,0.711,-0.003,-0.467,0.038,0.854,-0.641,0.222,2.435,-1.877,-2.635,-0.577,-1.667
0:18:07.003,,1.658,1.605,-1.782,3.136,1.836,-0.199,1.206,-1.441,-1.125,-0.297,0.946,0.677,-1.293,-0.868,-0.924,-3.181
0:18:07.003,,1.295,-0.814,-2.193,2.177,0.966,1.176,2.403,-1.432,1.080,-1.106,1.462,1.955,-2.692,0.750,-0.930,-4.127
0:18:07.004,,-1.088,0.852,-1.179,1.816,0.049,-0.038,1.742,-1.595,0.927,0.845,-0.326,1.617,-0.773,-1.613,-0.325,-0.973
0:18:07.004,,0.434,1.481,1.656,3.142,-0.844,0.640,0.880,0.263,0.893,1.283,-1.366,-0.197,-2.365,-2.795,-1.206,-2.010
0:18:07.005,,3.279,2.215,0.291,2.890,-0.537,0.023,1.853,0.952,0.815,-1.710,-1.272,-0.222,-2.743,-2.513,-0.650,-2.577
0:18:07.005,,4.316,0.433,-0.409,1.367,-0.542,0.913,1.265,-1.748,-0.011,-0.844,-0.126,-0.098,-0.929,-0.132,-0.692,-2.766
0:18:07.006,,1.603,2.244,-2.605,1.259,0.290,2.525,-0.668,-2.296,1.040,0.818,-1.703,0.489,-0.174,-0.276,-1.269,-1.267
0:18:07.006,,0.193,2.091,-0.486,0.164,2.802,-0.145,0.845,-0.520,-0.745,0.461,-1.946,-0.451,-1.989,0.304,-0.459,-0.108
0:18:07.007,,0.804,0.902,-0.683,0.450,0.658,0.725,1.008,0.867,-2.011,-2.476,-0.115,0.880,-1.571,0.440,-2.552,2.617
0:18:07.007,,1.064,2.149,-0.876,3.748,-0.189,0.897,-1.224,0.089,-3.320,-2.333,-1.305,0.014,1.843,-1.369,-0.600,1.423
0:18:07.008,,0.960,1.157,-2.968,2.616,-1.191,0.879,-0.729,-2.193,-0.987,-0.729,-1.015,2.525,0.991,-1.173,1.138,0.818
0:18:07.008,,1.182,2.507,-1.600,0.143,-0.318,0.665,-0.957,-0.465,0.592,0.011,-1.432,1.001,-0.708,-1.556,-0.058,1.056
0:18:07.009,,4.508,3.448,-1.713,0.945,-0.116,0.450,-0.464,-0.679,-0.511,-2.048,-0.984,-0.253,-0.594,-0.967,-1.675,0.679
0:18:07.009,,4.137,1.419,-0.835,2.230,1.597,-0.270,-0.785,-0.772,-2.076,-1.810,-2.313,1.789,-0.470,-1.389,1.140,-1.517
0:18:07.010,,1.587,2.034,-0.670,1.186,0.829,2.222,-1.202,-1.332,-0.012,-0.947,-0.589,-1.673,1.590,0.231,-1.333,-1.929
0:18:07.010,,0.457,1.918,-0.507,3.264,0.226,1.148,-1.340,-1.336,-0.242,-0.354,-2.245,-0.846,1.467,0.025,-0.131,-1.586
0:18:07.011,,0.138,1.518,-1.913,4.659,-1.474,-1.382,0.393,-0.685,0.367,-1.167,0.958,2.294,-0.486,-1.617,-1.042,-0.692
0:18:07.011,,0.646,-0.431,-2.347,4.094,-2.171,-1.831,1.242,1.098,-1.096,-0.779,1.160,-0.368,1.413,-1.373,-0.101,0.882
0:18:07.012,,1.841,1.993,-2.469,0.040,-1.443,0.021,0.157,0.059,-2.388,-0.603,0.983,-0.155,2.138,-0.506,-0.141,0.383
0:18:07.012,,2.641,2.470,-1.434,0.621,-2.168,-0.168,0.528,0.384,-1.068,-2.517,1.304,0.709,1.293,0.075,-1.465,-1.266
0:18:07.013,,3.349,2.743,-1.788,3.027,-1.917,-2.263,-0.252,0.371,0.926,-2.190,-0.624,-0.309,-0.840,-0.802,0.524,0.074
0:18:07.013,,-1.477,3.799,-1.259,2.453,0.496,-1.918,0.213,0.479,0.395,-1.058,-1.730,-1.010,-0.827,-0.394,2.503,-0.701
0:18:07.014,,0.236,3.805,-1.488,1.557,-1.025,-0.793,-0.436,-1.894,0.393,-1.079,-0.965,-0.655,0.099,-0.551,2.946,-0.240
0:18:07.014,,0.306,2.965,-1.966,0.962,1.487,-1.179,-0.146,-1.283,-1.608,0.635,-0.903,0.043,-0.305,0.563,1.469,-0.926
0:18:07.015,,1.100,-0.713,-2.407,-0.249,0.078,-1.979,-2.272,-1.695,0.236,1.374,0.163,0.924,0.689,1.975,3.401,-0.658
0:18:07.015,,-1.192,0.689,-1.252,0.554,-1.450,-1.362,-0.857,0.308,1.605,1.232,-1.902,1.668,1.275,-0.569,1.350,0.002
0:18:07.016,,0.559,0.580,-3.817,2.342,-0.423,-1.244,-1.278,0.781,0.464,1.054,0.611,-0.829,1.826,-1.212,1.184,-0.496
0:18:07.016,,-0.450,0.388,-3.074,1.505,1.319,0.259,-1.499,0.729,0.705,-0.328,1.608,0.255,0.404,-1.427,0.309,-0.572
0:18:07.017,,0.589,0.861,-0.198,1.730,0.594,-0.854,0.303,1.640,0.015,0.521,-0.587,-0.944,-3.260,-0.579,-0.572,0.717
0:18:07.017,,3.153,1.249,-2.341,2.048,-0.629,-2.597,0.087,-0.287,0.086,0.578,2.119,0.270,-2.345,0.598,-0.187,-1.729
0:18:07.018,,1.511,0.839,-2.472,2.343,-1.482,-1.342,-1.031,-2.526,-0.083,2.519,2.180,1.320,0.434,0.311,-0.539,-2.095
0:18:07.018,,2.788,2.803,-2.237,2.952,1.277,-2.046,-1.205,0.490,0.234,0.392,-0.736,0.802,-0.116,-0.698,-2.427,-2.358
0:18:07.019,,2.493,0.413,-1.583,2.674,0.667,0.549,-0.055,0.340,2.198,1.118,-0.065,-0.927,0.151,-1.403,-2.119,-4.325
0:18:07.019,,-1.231,1.569,-0.590,2.091,1.505,-1.306,-0.699,0.391,0.845,-0.531,1.260,0.076,0.312,-0.816,-1.126,-1.687
0:18:07.020,,0.388,2.953,-0.188,3.161,1.720,-0.416,-0.725,-1.403,0.675,1.960,1.232,-0.443,-2.377,-2.841,-1.712,-1.877
0:18:07.020,,0.263,1.570,-0.539,2.081,-0.496,-1.334,0.944,-2.175,2.552,0.537,0.447,0.754,-1.256,-1.592,-0.668,-1.134
0:18:07.021,,-1.553,0.068,-1.032,2.363,-0.735,-0.809,0.924,1.016,1.560,0.066,-0.230,0.106,-2.071,-0.946,2.238,-1.085
0:18:07.021,,-0.604,0.492,-0.719,2.036,-0.758,-0.609,-1.467,0.910,1.096,-0.739,0.630,-0.895,-0.483,-0.328,2.253,-0.882
0:18:07.021,,-0.425,0.327,0.677,3.102,0.827,-0.277,-1.533,-0.550,1.945,0.419,-1.492,0.701,-2.132,-0.971,0.387,-0.898
0:18:07.022,,0.055,-0.132,-1.252,2.703,0.058,0.903,-1.083,-1.042,1.196,1.173,0.360,-0.081,-1.975,-1.142,1.039,-0.822
0:18:07.022,,0.840,1.449,-1.541,3.509,-0.607,-1.094,-1.321,-1.663,1.009,1.242,-1.420,1.298,-0.619,-0.828,-0.423,0.056
0:18:07.023,,1.872,1.632,-0.218,0.825,2.713,-1.271,-0.273,-0.283,-1.528,1.838,0.666,-0.990,0.174,-0.858,-1.515,-2.712
0:18:07.023,,0.334,3.345,0.477,3.639,1.186,-1.974,0.139,0.689,0.952,0.571,1.030,-2.986,-2.992,-1.940,-2.574,0.030
0:18:07.024,,1.734,2.016,-0.423,1.349,-1.195,-1.133,-1.615,-0.342,0.628,1.177,-0.514,-3.211,0.829,0.278,-0.831,1.309
0:18:07.024,,1.067,0.419,-0.571,2.074,0.772,-0.127,-0.593,1.016,-0.918,0.304,0.639,-3.265,2.593,-1.126,-0.966,-1.256
0:18:07.025,,-1.136,0.488,0.867,2.115,0.788,1.861,0.048,-0.414,-0.502,0.834,1.165,-4.262,0.591,-0.987,-1.267,-0.162
0:18:07.025,,0.396,0.834,1.571,0.984,2.670,0.332,-1.081,0.417,0.960,-1.122,-1.276,-2.177,1.283,-1.939,-1.279,-0.584
0:18:07.026,,1.763,3.291,-0.484,-0.098,1.063,-0.358,0.056,-0.305,-0.056,-1.433,-0.125,0.785,0.325,-1.841,-1.650,-0.807
0:18:07.026,,2.080,3.239,-3.674,2.865,0.007,-0.821,-0.014,-0.873,1.107,0.074,-0.886,-0.855,-0.357,0.597,-1.160,-1.406
0:18:07.027,,2.714,0.338,-2.063,2.764,1.711,-2.621,-0.271,0.402,0.974,-0.711,0.058,-2.452,1.051,-0.347,-2.040,0.376
0:18:07.027,,2.971,1.217,-2.764,2.152,1.092,-2.406,0.558,0.209,0.753,-1.746,-0.820,-1.773,0.642,1.355,-0.797,-0.779
0:18:07.028,,1.689,2.684,-2.393,0.260,0.557,0.309,0.971,-0.298,-1.234,0.995,-1.975,-2.746,0.554,1.426,-1.347,0.484
0:18:07.028,,3.572,0.922,-2.086,1.392,0.551,0.644,-0.841,-0.024,-0.319,1.090,-0.746,-3.425,0.092,-0.142,-1.265,0.493
0:18:07.029,,2.704,-0.188,-0.720,1.573,0.756,0.589,-0.576,-0.317,0.514,-0.722,0.079,-4.649,1.361,-0.855,1.309,-0.797
0:18:07.029,,2.604,0.907,1.692,1.774,1.593,0.723,-1.670,-0.100,-1.402,-0.426,0.267,-2.309,-0.032,-1.475,-1.469,-0.696
0:18:07.030,,1.827,2.223,-0.322,2.157,2.095,0.997,-0.174,0.797,-3.335,-0.281,1.356,-2.902,-2.424,-1.052,-0.736,-0.144
0:18:07.030,,1.655,2.031,-0.999,0.972,1.343,-1.111,-0.646,-0.733,-0.980,-0.692,0.958,-1.009,1.823,-0.951,0.798,-2.445
0:18:07.031,,1.395,1.318,-3.041,2.438,0.846,-0.188,1.001,0.308,-0.896,0.398,-0.652,0.432,-0.741,-1.226,-0.330,-1.169
0:18:07.031,,1.904,2.574,-1.005,0.292,1.564,-0.974,3.971,-0.981,0.000,-1.214,0.145,-1.148,-1.584,-1.220,-1.748,-0.652
0:18:07.032,,1.652,1.876,-1.582,1.326,1.024,-0.301,0.981,-1.283,1.826,-0.844,1.095,-3.209,-0.114,-0.504,-1.830,-0.049
0:18:07.032,,0.878,1.025,-0.899,0.977,-0.237,-1.588,0.597,-0.443,1.839,1.527,0.936,-2.819,-0.384,-0.389,-0.370,-0.599
0:18:07.033,,1.617,0.685,-0.043,-0.614,1.243,-0.512,1.514,0.917,0.018,-0.076,1.854,-2.771,-1.474,0.290,-0.616,-2.086
0:18:07.033,,6.553,1.007,-3.030,0.488,1.581,1.132,-0.001,-0.340,-1.850,0.091,0.125,-2.570,0.356,-1.507,-0.661,-1.429
0:18:07.034,,1.026,-0.827,-1.615,1.425,0.343,-0.731,-0.002,-0.983,-0.572,-0.312,2.220,1.237,1.738,-1.528,-0.218,-1.325
0:18:07.034,,1.971,-0.477,-3.817,0.610,0.634,-0.402,-0.682,0.173,0.149,0.121,-0.283,0.625,1.852,-0.515,-0.107,0.249
0:18:07.035,,2.246,2.154,-1.664,-0.686,-0.221,-0.529,0.191,-0.749,-1.030,0.324,0.496,3.249,1.260,-3.073,-0.745,-1.337
0:18:07.035,,2.415,1.054,-1.094,0.364,0.971,0.280,-0.574,0.098,-0.391,0.477,0.840,2.356,-1.473,-3.644,-1.399,-0.401
0:18:07.036,,1.248,0.481,-0.731,0.690,0.844,0.767,-0.609,-0.836,0.738,0.844,-1.294,0.734,0.504,-2.358,-0.572,-0.364
0:18:07.036,,4.339,-1.837,-1.254,1.892,0.593,1.294,0.937,2.547,0.257,-0.745,-1.523,-0.517,-0.884,-1.824,-2.150,-1.032
0:18:07.037,,3.010,-2.841,0.867,-0.149,-0.558,1.621,0.249,0.722,1.333,0.786,1.418,-0.269,0.762,-2.308,-2.483,-2.274
0:18:07.037,,3.884,-4.199,-0.542,0.988,1.600,0.688,1.435,0.143,0.850,-0.238,1.068,-0.930,-1.617,-0.291,-1.032,-1.771
0:18:07.038,,3.743,-1.044,-0.624,1.963,2.416,-1.908,-0.083,0.419,-0.590,0.930,-0.492,0.631,-1.814,-0.464,-3.300,0.173
0:18:07.038,,2.949,-0.209,-2.140,1.916,0.428,-0.100,0.514,-0.533,-1.148,1.006,1.067,0.887,-0.971,-0.033,-1.998,-1.734
0:18:07.039,,3.474,-0.437,0.472,2.029,0.173,0.019,0.475,-0.068,-1.464,0.012,0.630,0.618,-0.463,-2.734,-2.800,0.084
0:18:07.039,,3.041,1.334,-0.053,1.499,-0.201,-0.384,1.803,-1.116,-0.551,-0.816,0.031,1.082,-0.104,-2.351,-0.443,-2.642
0:18:07.040,,2.645,-0.223,-1.827,-0.404,1.625,-0.085,3.682,-1.114,-0.800,0.497,0.786,1.394,-0.918,-0.005,-0.426,-4.764
0:18:07.040,,-0.170,-1.171,-1.174,1.596,1.337,0.798,3.014,-0.045,0.844,0.491,0.304,0.926,-0.605,-2.365,0.284,-3.923
0:18:07.041,,0.048,-1.725,-2.233,0.960,0.775,-0.801,2.183,-0.301,-0.229,1.173,0.750,0.589,-0.114,-0.260,-0.083,-0.830
0:18:07.041,,1.604,0.341,-1.383,1.057,-0.769,-1.377,0.093,0.257,0.903,-0.598,-1.156,0.931,0.744,-2.113,1.722,-0.276
0:18:07.042,,1.526,-1.634,-2.053,-2.268,0.544,1.034,0.285,0.683,3.496,-0.678,-0.954,1.260,-0.344,-2.289,2.383,-0.889
0:18:07.042,,-0.647,0.586,-1.446,-1.723,1.217,-0.128,0.694,-0.423,1.828,1.464,-0.713,2.344,-1.471,-2.877,1.868,-0.653
0:18:07.042,,1.569,0.465,-2.771,0.068,0.107,-1.486,-0.345,-0.580,0.153,0.600,0.491,2.189,0.408,-1.478,0.601,0.023
0:18:07.043,,2.134,0.718,-2.258,2.868,0.275,-0.433,-1.249,-0.757,1.059,0.357,1.892,0.215,-1.152,-2.307,-1.616,0.257
0:18:07.043,,3.101,2.036,-0.555,2.435,0.206,-1.530,-0.863,0.753,0.594,-0.753,1.595,-0.136,-1.529,-2.754,-1.142,-1.390
0:18:07.044,,3.889,3.227,-0.870,1.649,1.932,-1.552,-0.566,-0.102,0.930,0.919,-0.981,-0.777,-2.216,-0.723,-2.278,-2.427
0:18:07.044,,3.863,0.535,-1.794,1.889,-0.461,0.260,0.722,-2.943,1.462,2.363,0.172,-1.685,-1.741,-1.120,-0.768,-0.687
0:18:07.045,,1.761,1.690,-2.583,2.933,-0.011,1.882,1.627,-3.191,0.713,-0.871,-0.903,-0.266,-0.921,-0.426,-1.153,-0.248
0:18:07.045,,3.401,0.707,-0.028,3.831,-1.606,0.966,0.430,-2.685,-0.090,-1.791,-1.453,2.357,-1.929,1.846,-2.073,-1.888
0:18:07.046,,4.040,1.255,-1.646,3.387,0.324,-0.447,-0.877,-1.564,0.761,-0.965,-0.892,-0.280,-2.820,0.143,0.122,-0.666
0:18:07.046,,4.242,4.593,-0.941,1.756,-2.370,0.284,-1.455,-0.448,-1.467,-0.730,0.061,-1.071,-1.674,-3.151,1.034,1.347
0:18:07.047,,3.550,2.452,-1.783,2.074,-0.842,0.734,1.111,-0.759,-0.675,-2.008,-0.119,0.234,-1.829,-2.189,0.331,-0.268
0:18:07.047,,4.029,2.795,-3.844,3.627,0.425,0.495,0.379,-0.700,0.026,-0.953,-0.753,-1.159,-0.695,-1.589,-0.629,-1.574
0:18:07.048,,3.952,2.560,-1.582,3.457,-0.398,-1.213,-1.740,-0.831,-0.521,-1.320,-1.406,1.855,-2.528,-0.700,0.536,-0.125
0:18:07.048,,4.447,1.948,-1.961,6.087,-1.699,-2.956,-1.513,-1.646,-0.769,0.912,-1.259,1.614,-1.501,-1.082,0.387,-0.924
0:18:07.049,,4.715,-1.536,-0.987,4.160,0.315,-0.654,-1.238,0.780,-0.197,-1.003,-1.131,0.945,-2.551,-0.694,-1.281,0.427
0:18:07.049,,2.346,1.088,-0.795,3.001,1.043,-0.225,-2.975,-1.106,0.464,-0.602,-0.685,-0.150,-0.433,-0.419,-0.129,-0.425
0:18:07.050,,3.379,-0.389,-0.866,3.270,-0.638,-1.253,-1.115,0.932,0.939,0.250,-0.577,-0.960,0.678,-0.717,-1.689,-1.251
0:18:07.050,,4.757,1.613,-0.776,2.219,0.580,0.080,-1.730,-0.176,-0.886,0.009,-1.423,-0.119,0.131,-1.373,-2.237,-0.572
0:18:07.051,,3.900,0.144,-0.546,1.836,2.149,0.767,-0.483,-0.901,0.775,0.117,-2.100,1.810,-1.972,-2.486,-2.351,-0.780
0:18:07.051,,2.338,0.005,-1.965,2.973,0.406,-1.724,-0.906,0.521,0.198,0.136,-2.614,3.256,-0.633,-1.988,-0.418,0.475
0:18:07.052,,1.094,0.237,-2.533,4.741,-0.704,-2.314,-2.515,1.284,0.660,0.201,-0.896,3.211,-1.133,-2.044,-0.233,0.960
0:18:07.052,,2.469,0.615,-3.183,1.521,-0.496,-0.488,-0.423,0.329,1.699,-1.197,-1.864,1.926,0.136,-0.338,0.309,-0.882
